kmer_1,hash_1,kmer_2,hash_2,Sample
12,12543308487823036781,61,13774191592890039220,73
13,16228565888812337760,43,16260553803970051895,73
14,8819066442801795025,47,9153118117021237489,73
15,16100395671218771284,59,15520799811692951491,73
16,4860536645824235196,55,4759150163944141795,73
17,13240847788187770132,67,12736413558861965128,73
18,5434098658735977324,58,5745443141416446722,73
19,4783830262851212915,55,4759150163944141795,73
20,13368200779624786238,66,13626618036660654868,73
21,7047149269669499204,65,8070362236575937253,73
22,7474313650603450179,65,8070362236575937253,73
23,11450499593717508392,73,10270792430285425913,73
24,7613912394230382976,65,8070362236575937253,73
25,12565927268480677412,68,12303046515793651550,73
26,9210116559763022910,65,8070362236575937253,73
27,5689717203270395778,58,5745443141416446722,73
28,4616836527463100494,55,4759150163944141795,73
29,2262536231861203695,64,2017590565049564348,73
30,13727140986797282022,70,13711407087651718330,73
31,17265081210898900941,78,17111213890546440806,73
32,17489742908660970288,82,17383011020594533006,73
33,4388221915251000518,60,3978705116292011164,73
34,10965497881522293778,83,11114245377350950202,73
35,5096890847322274625,85,5024814250803533798,73
36,5615637992063345744,85,5024814250803533798,73
37,10840027360090295177,81,10439092625048796488,73
38,1326771985407105768,64,2017590565049564348,73
39,9957024037801153650,73,10270792430285425913,73
40,13471663695854727961,70,13711407087651718330,73
41,8302532332760892402,80,7221436428542776818,73
42,5394566546161645267,85,5024814250803533798,73
43,16260553803970051895,75,16748260786820034476,73
44,771040649197925815,79,728218027546466632,73
45,7718993707441699239,80,7221436428542776818,73
46,10983902294133288440,83,11114245377350950202,73
47,9153118117021237489,80,7221436428542776818,73
48,15066236073289750771,84,13913610872557268101,73
49,10015049248743578864,76,9709356310846301077,73
50,3166733139890249712,79,728218027546466632,73
51,4984088460154576132,85,5024814250803533798,73
52,4944729519403732987,85,5024814250803533798,73
53,14951238738214220537,84,13913610872557268101,73
54,5000842858250543180,85,5024814250803533798,73
55,4759150163944141795,85,5024814250803533798,73
56,9227496105695374710,81,10439092625048796488,73
57,1436332948597311518,85,5024814250803533798,73
58,5745443141416446722,85,5024814250803533798,73
59,15520799811692951491,84,13913610872557268101,73

0,4554510590891112684,49,4199335522702048787,74
1,9823601308736212058,40,11369286615162386528,74
2,8799291318570301313,36,8325200595897983707,74
3,4124935763015066785,49,4199335522702048787,74
4,3039982009531250897,30,2534559563556766594,74
5,11682810897997050481,42,12104312882227097014,74
6,15273329915978459683,44,15118607849697917039,74
7,15374133763789442529,38,15529878165126807735,74
8,16074700147779676971,38,15529878165126807735,74
9,9313136932437810917,56,10528478333483115101,74
10,16467572349226080864,58,16504113827819070669,74
11,10530036435378586566,56,10528478333483115101,74
12,17530378704229021828,39,17771519665399566750,74
13,3780339043945286957,53,4571394863919223161,74
14,15121395421044833303,44,15118607849697917039,74
15,5145299903423026742,61,5657041635457200511,74
16,4325013573107501301,53,4571394863919223161,74
17,9251259719059944606,56,10528478333483115101,74
18,6131676258146892073,55,6135567552906499928,74
19,6197878096663788830,55,6135567552906499928,74
20,5318869284851346682,61,5657041635457200511,74
21,10390345482984426492,56,10528478333483115101,74
22,17726603385881994658,71,17990320551203136989,74
23,6281457581296989523,55,6135567552906499928,74
24,13777481890864856155,60,13110997163423078152,74
25,16863087321388998163,63,16931951946550556625,74
26,16765126563104102180,63,16931951946550556625,74
27,3933378585240791512,53,4571394863919223161,74
28,6854177008895014256,55,6135567552906499928,74
29,16739826422637463342,63,16931951946550556625,74
30,2534559563556766594,67,2467211885738167675,74
31,4815256988057852435,61,5657041635457200511,74
32,814292397589493707,72,643790594042131127,74
33,17457543368534261828,71,17990320551203136989,74
34,17760623879320255680,71,17990320551203136989,74
35,6640352179072904203,75,6096316558881221805,74
36,8325200595897983707,66,8808293907691223279,74
37,7729613081519634245,62,7732213906601250514,74
38,15529878165126807735,84,15977404743834011696,74
39,17771519665399566750,71,17990320551203136989,74
40,11369286615162386528,76,10319330880483874253,74
41,16594791430479719749,71,17990320551203136989,74
42,12104312882227097014,80,11684732252776856621,74
43,6196861493076730213,75,6096316558881221805,74
44,15118607849697917039,84,15977404743834011696,74
45,8096538120062271086,77,7693742715850249438,74
46,11523875803374196131,76,10319330880483874253,74
47,2411596152892916361,72,643790594042131127,74
48,6576719559683916325,75,6096316558881221805,74
49,4199335522702048787,83,1535354456482728213,74
50,7345627194463132568,77,7693742715850249438,74
51,7902244765921133765,77,7693742715850249438,74
52,12407406590569329140,79,12358730423432768940,74
53,4571394863919223161,83,1535354456482728213,74
54,2116288054364655528,83,1535354456482728213,74
55,6135567552906499928,83,1535354456482728213,74
56,10528478333483115101,81,9911599081198527106,74
57,2116325611663508938,83,1535354456482728213,74
58,16504113827819070669,84,15977404743834011696,74
59,4288291086718609584,85,901713434927722337,74

0,2232935377218543746,35,2028371877053314308,75
1,9399803959076211347,30,9477101111901189400,75
2,11900837856374302899,33,12452753272281137649,75
3,3526959547389313933,39,4142398927607204041,75
4,2126539029598358556,35,2028371877053314308,75
5,9482064369197392248,30,9477101111901189400,75
6,3019824432854807969,54,2994196512173366772,75
7,4245136886585156387,39,4142398927607204041,75
8,5359239879114174706,51,5265315317506860097,75
9,5810286905752430243,57,6515048304209686119,75
10,9676686846249881636,52,9941319022666497022,75
11,3789488491571141838,39,4142398927607204041,75
12,12962375785515246789,50,12157332145863780877,75
13,14964182585168617864,46,14050106807617336416,75
14,10529231050833213753,63,10944998919236979028,75
15,8799749751301133725,58,7612732703929180778,75
16,6534582828474947836,57,6515048304209686119,75
17,14244764893197933139,46,14050106807617336416,75
18,18048296755350909959,43,17662160400296539134,75
19,9062177648683183424,67,8182166162293943804,75
20,4648422701082750219,51,5265315317506860097,75
21,4627690038170921649,51,5265315317506860097,75
22,2063128964758259098,47,860217873599101719,75
23,7492403137415436685,53,7160630257429970404,75
24,14021511191709832059,70,14348866779404091426,75
25,2549751555543103477,66,2439730738622087113,75
26,8930776238412059604,67,8182166162293943804,75
27,17018161926791673583,70,14348866779404091426,75
28,12732299408104360087,78,13076179816036315732,75
29,15372192035662927922,59,15859891475234547874,75
30,9477101111901189400,63,10944998919236979028,75
31,13849306063372646080,81,13841363944660972524,75
32,14512795770677462008,81,13841363944660972524,75
33,12452753272281137649,82,12026589241284105195,75
34,12917544458036849476,78,13076179816036315732,75
35,2028371877053314308,84,172159398339341500,75
36,1094161283560098129,84,172159398339341500,75
37,1326979656490393547,84,172159398339341500,75
38,2656253891892824407,65,2867573399515929073,75
39,4142398927607204041,71,4056202135010238849,75
40,18408289122256931066,75,14369902118309767758,75
41,1531163837347375924,84,172159398339341500,75
42,18250598113480367340,75,14369902118309767758,75
43,17662160400296539134,70,14348866779404091426,75
44,11486799968633119592,85,11511456681888571880,75
45,3378225202652170256,77,3269105270382328396,75
46,14050106807617336416,81,13841363944660972524,75
47,860217873599101719,84,172159398339341500,75
48,15230996415486851371,81,13841363944660972524,75
49,5583743820092003116,76,4626107883562599280,75
50,12157332145863780877,82,12026589241284105195,75
51,5265315317506860097,76,4626107883562599280,75
52,9941319022666497022,85,11511456681888571880,75
53,7160630257429970404,79,5930140677403940435,75
54,2994196512173366772,84,172159398339341500,75
55,8040589921463050525,80,6295605574916920597,75
56,3259102336791945283,84,172159398339341500,75
57,6515048304209686119,83,5955621169197928228,75
58,7612732703929180778,83,5955621169197928228,75
59,15859891475234547874,85,11511456681888571880,75

0,10576886890539695507,42,11046814822765866209,76
1,3596443696053618345,46,4427041072546926789,76
2,6322023317009052373,36,6829503576155016396,76
3,113731200957945666,47,399756740067876112,76
4,1229553146362621283,32,1448250581815286942,76
5,2312477841150904413,46,4427041072546926789,76
6,5494584340947631386,53,5739194937628480090,76
7,18284394278438044651,52,17399834082107789660,76
8,13451268620730118260,39,13334543566704257458,76
9,6702614129583603980,36,6829503576155016396,76
10,16592098590641248298,55,16436813802147169017,76
11,1663251307800017457,47,399756740067876112,76
12,6652958671607075859,59,6006002389344976983,76
13,2275537217769674427,62,1422469623254075837,76
14,8004855133232536267,40,7707942223460583647,76
15,10195424242972485230,58,9312062989783421494,76
16,15074593788300808000,49,15034116246333252850,76
17,4469796919313603615,46,4427041072546926789,76
18,17879166683454261836,64,18438562293151838694,76
19,11523245102453551698,44,11246689223697780208,76
20,9199492178643241249,63,9221347509279830662,76
21,809979524634711754,47,399756740067876112,76
22,17502415558105171900,61,17573945458121964943,76
23,6073809911529115929,65,5973213089101483373,76
24,15958311564220355751,54,15703268553349135628,76
25,4443847391947276969,68,2922356187799445970,76
26,2535587037463522488,57,2328004555834818610,76
27,1705310073220755422,62,1422469623254075837,76
28,14625480563436286805,54,15703268553349135628,76
29,9764052860845579815,60,9510428481698320100,76
30,2162784930891425977,62,1422469623254075837,76
31,7960265300961684067,74,6976923086456769934,76
32,1448250581815286942,62,1422469623254075837,76
33,1709766156011982641,62,1422469623254075837,76
34,8411372250421601929,79,8613687903385715438,76
35,15198737497683430560,84,15061318513994270230,76
36,6829503576155016396,70,6679215478130607309,76
37,7370996316769828822,74,6976923086456769934,76
38,8142362939722367473,79,8613687903385715438,76
39,13334543566704257458,75,12458361654180416448,76
40,7707942223460583647,74,6976923086456769934,76
41,12341863059845840859,75,12458361654180416448,76
42,11046814822765866209,78,11376793953645404320,76
43,7293771143644361604,74,6976923086456769934,76
44,11246689223697780208,78,11376793953645404320,76
45,8093359568750501108,79,8613687903385715438,76
46,4427041072546926789,71,3068685429830863611,76
47,399756740067876112,80,534747009928979970,76
48,14797040741551532659,77,15506569073599454458,76
49,15034116246333252850,84,15061318513994270230,76
50,4792403925412241194,76,4681020724425924225,76
51,14595531463570688389,84,15061318513994270230,76
52,17399834082107789660,85,18125408459899535977,76
53,5739194937628480090,82,6702567727685681140,76
54,15703268553349135628,84,15061318513994270230,76
55,16436813802147169017,83,18386573925348150521,76
56,13250727076378419190,81,11774566079170317717,76
57,2328004555834818610,82,6702567727685681140,76
58,9312062989783421494,84,15061318513994270230,76
59,6006002389344976983,84,15061318513994270230,76

0,6710432001308716408,35,6813120818742407359,77
1,17651643121825405186,26,17806331888955127915,77
2,6894967792413908207,35,6813120818742407359,77
3,1277867802865928791,49,1474925547753326462,77
4,3929750036572206918,30,4132240723322123566,77
5,10333240474848611686,39,10362320934323954657,77
6,14522428949912243579,46,14273473124956409584,77
7,1189920146943388001,49,1474925547753326462,77
8,11805820626454626410,58,11686015836890505556,77
9,3512727177665271533,49,1474925547753326462,77
10,13935933022682488357,46,14273473124956409584,77
11,11670761987298574501,58,11686015836890505556,77
12,14517466164260163158,46,14273473124956409584,77
13,2573919844251422262,42,1666767821545768895,77
14,17274922819069926928,59,16840319678009812046,77
15,7648611882644421939,62,7532513477343379310,77
16,3727197142549734273,65,3127944986924092077,77
17,5780535462874132281,53,5827680569634001825,77
18,11899113504150311604,58,11686015836890505556,77
19,4731749253305104713,68,4671786264735175230,77
20,8301699442370584288,60,8177770165009462126,77
21,9555513049629458204,50,9232133945028159625,77
22,7022474375309774162,56,7262675397760684375,77
23,9487683362543035744,50,9232133945028159625,77
24,9208866617783891716,71,8652182785395864069,77
25,13674946430433250944,66,12511793625019728789,77
26,17806331888955127915,70,17555499754897585881,77
27,18063049001514844701,70,17555499754897585881,77
28,8363771604911613355,60,8177770165009462126,77
29,3301244770664687811,65,3127944986924092077,77
30,4132240723322123566,79,3587585219579759009,77
31,882086983722669917,67,733390154756756481,77
32,3149532834359930462,65,3127944986924092077,77
33,12598124523474103571,66,12511793625019728789,77
34,8065337588496275180,62,7532513477343379310,77
35,6813120818742407359,80,5511095965859299629,77
36,17074185548793021443,63,16217574822362290155,77
37,4940067135686299514,84,5092699617285275371,77
38,5298031790459015377,80,5511095965859299629,77
39,10362320934323954657,85,10212525689903979803,77
40,8854657148543248393,71,8652182785395864069,77
41,9396547193116728770,78,9454358404882772502,77
42,1666767821545768895,73,2072541727713648535,77
43,9864945208101334841,85,10212525689903979803,77
44,18158528027356508390,76,17378796694433000198,77
45,8365254446279592006,71,8652182785395864069,77
46,14273473124956409584,77,14894981466746732535,77
47,6498767606039792196,80,5511095965859299629,77
48,10585367331105448548,78,9454358404882772502,77
49,1474925547753326462,83,346968314453329832,77
50,9232133945028159625,78,9454358404882772502,77
51,16667818428008391251,76,17378796694433000198,77
52,15302678315755293757,77,14894981466746732535,77
53,5827680569634001825,84,5092699617285275371,77
54,5656484995453701288,80,5511095965859299629,77
55,4961468143522780036,84,5092699617285275371,77
56,7262675397760684375,84,5092699617285275371,77
57,1834473665505152401,83,346968314453329832,77
58,11686015836890505556,85,10212525689903979803,77
59,16840319678009812046,85,10212525689903979803,77

0,14838321237429883858,43,14934193939393122138,78
1,15253765671898603813,32,13943415156535201022,78
2,3576216846708022534,50,3679348958300542450,78
3,10629668916845063534,46,10390671095838312433,78
4,5363003935739251856,47,5708407405367231264,78
5,3482204597014430325,50,3679348958300542450,78
6,8488582703717622765,37,8745267604509680401,78
7,16431510808636480997,51,18252237650168748310,78
8,3047568636365231675,53,4389643508244078334,78
9,1111023561310612084,35,122520669062774938,78
10,13762447315261027376,42,13246407567839416770,78
11,6479368449682768693,47,5708407405367231264,78
12,8882281483648030626,37,8745267604509680401,78
13,4434242305714004578,53,4389643508244078334,78
14,8336919308479198426,57,8649259156767674101,78
15,11427446882330450861,46,10390671095838312433,78
16,10482254693071751549,46,10390671095838312433,78
17,4872151335260566319,44,4772226327780985512,78
18,15438180906867059566,55,15629815770546554002,78
19,17497357009832267060,51,18252237650168748310,78
20,1163929531457865596,65,1253414141803185896,78
21,16971036495598696215,69,16758871445803808281,78
22,6699999524196740924,71,6224962288428950370,78
23,2238039460927609136,61,2285404737037808594,78
24,9015493368516995850,57,8649259156767674101,78
25,2454495221436001601,50,3679348958300542450,78
26,9161413890035812957,57,8649259156767674101,78
27,16811601947344461125,69,16758871445803808281,78
28,11906168457930827813,68,11944749240484939247,78
29,4813845876620944969,79,4891168165728711417,78
30,1317276121539778675,65,1253414141803185896,78
31,14883571363332663938,58,14911910285924624138,78
32,13943415156535201022,75,14604724381853052218,78
33,7389398759925116239,80,8349324566893447017,78
34,10771125738769652856,72,9515873632363755210,78
35,122520669062774938,60,19121717674902281,78
36,9436037325947117371,84,9350645821669948573,78
37,8745267604509680401,80,8349324566893447017,78
38,9573063864789553534,63,9580541654192774595,78
39,1610748325523253109,65,1253414141803185896,78
40,4835429786292576252,79,4891168165728711417,78
41,13923328450486087287,83,13847368781948514352,78
42,13246407567839416770,68,11944749240484939247,78
43,14934193939393122138,82,14918888043751169627,78
44,4772226327780985512,79,4891168165728711417,78
45,12508022187448005557,76,11576117292118718158,78
46,10390671095838312433,84,9350645821669948573,78
47,5708407405367231264,81,5554169635857404542,78
48,9623332380678112288,85,9791851893648582330,78
49,12837221609594118510,76,11576117292118718158,78
50,3679348958300542450,77,499943236654342100,78
51,18252237650168748310,82,14918888043751169627,78
52,114886727291946834,77,499943236654342100,78
53,4389643508244078334,80,8349324566893447017,78
54,12341353230325048978,84,9350645821669948573,78
55,15629815770546554002,82,14918888043751169627,78
56,9567932518884858902,85,9791851893648582330,78
57,8649259156767674101,82,14918888043751169627,78
58,14911910285924624138,83,13847368781948514352,78
59,10006595449963924287,84,9350645821669948573,78

0,1503063185487719984,31,2234581553503817820,79
1,5847823840579341290,36,5770390100292801306,79
2,2777378670780244028,45,3344922942097568311,79
3,2005542392338343540,31,2234581553503817820,79
4,17561688473214626035,38,17507663102982790403,79
5,666482527164951669,31,2234581553503817820,79
6,9390787489434451918,33,9783638377892565006,79
7,5723784858469031465,41,5585554958069642019,79
8,13698256929347422613,54,13263833815349080903,79
9,14402669069584458810,55,14114821067990240626,79
10,16003173531855444141,44,15548928208599740416,79
11,17024680080360044277,59,17137367935009463532,79
12,8942875960965168604,37,7152468333797063495,79
13,12734161610445179039,58,12916024739844288827,79
14,71299722627442861,56,1119074657392680679,79
15,13720458177543333128,54,13263833815349080903,79
16,2764853428561441691,64,2568599652756527189,79
17,14085510123334724614,55,14114821067990240626,79
18,8804535245068395929,65,7970330311290977678,79
19,15505435281256042172,52,15560567599509606322,79
20,1944511505322456401,56,1119074657392680679,79
21,279185794659417255,56,1119074657392680679,79
22,11442252357615347414,60,11291175609955968626,79
23,9040880561491105145,65,7970330311290977678,79
24,12452932987354082644,62,11632637227416312430,79
25,6423037629335195859,51,6362710341919013341,79
26,3044612072714990821,69,2946076727599950199,79
27,12177975329061107524,62,11632637227416312430,79
28,9651295500202524857,60,11291175609955968626,79
29,7135312676802012166,78,7057824061217219826,79
30,10838121293589096845,60,11291175609955968626,79
31,2234581553503817820,71,2256583506557930846,79
32,8237538657453821227,78,7057824061217219826,79
33,9783638377892565006,82,10569183778726087282,79
34,5826396649862134913,66,4701340077055666538,79
35,6416686382517827090,61,5657509014364265192,79
36,5770390100292801306,66,4701340077055666538,79
37,7152468333797063495,78,7057824061217219826,79
38,17507663102982790403,67,17613012487521977735,79
39,9766615542312515494,82,10569183778726087282,79
40,6008071511486392033,66,4701340077055666538,79
41,5585554958069642019,66,4701340077055666538,79
42,16837495441265090775,80,16734812100568128891,79
43,6880878591569736051,85,8480597416254116049,79
44,15548928208599740416,77,15599540152849127598,79
45,3344922942097568311,74,4455448423483475702,79
46,12676223391092975902,79,12242088670668414568,79
47,6464394403385864807,85,8480597416254116049,79
48,16691587704982090363,80,16734812100568128891,79
49,6111944981873096279,85,8480597416254116049,79
50,6000843540179614603,85,8480597416254116049,79
51,6362710341919013341,85,8480597416254116049,79
52,15560567599509606322,77,15599540152849127598,79
53,5382616747258132552,78,7057824061217219826,79
54,13263833815349080903,81,13692740527026222555,79
55,14114821067990240626,80,16734812100568128891,79
56,1119074657392680679,83,454831813334772448,79
57,13850114934345115640,82,10569183778726087282,79
58,12916024739844288827,84,11636913897829880225,79
59,17137367935009463532,84,11636913897829880225,79

0,5200177826160628752,27,4758758344562089944,80
1,5143075597904584448,27,4758758344562089944,80
2,12079026718493572601,51,9330501211628173750,80
3,9368419609046679895,51,9330501211628173750,80
4,13676827352016543842,48,11354549528706042560,80
5,16947343853675080542,35,16695463754560540281,80
6,11583717213315063208,51,9330501211628173750,80
7,8181584949685931668,40,8115942708789713226,80
8,274624226744132025,39,1631681526502240493,80
9,3992266235686812690,45,3470417680738240216,80
10,1468993729651194976,39,1631681526502240493,80
11,9344222740549817798,51,9330501211628173750,80
12,8678804178882193150,57,8991560163816395695,80
13,15677880152836638740,56,14800701464827014114,80
14,11540534551620342271,64,13481969351578305891,80
15,13402628746575924423,64,13481969351578305891,80
16,14343759488807532471,56,14800701464827014114,80
17,6908130217680291738,60,6350793331475984151,80
18,12380612100432125358,65,11556133443845797766,80
19,2377464402415334507,45,3470417680738240216,80
20,1542563092953935950,62,1372413285316220717,80
21,12654262243055040826,65,11556133443845797766,80
22,9383236016021326663,51,9330501211628173750,80
23,10798225619651866063,63,10725666193223940261,80
24,13783865847279864070,64,13481969351578305891,80
25,3591506675871693379,68,4122915951499269762,80
26,17032045708824241936,53,16620869283920674968,80
27,4758758344562089944,52,5191689038389526974,80
28,14384700024302855233,56,14800701464827014114,80
29,8787784991136798608,71,8786078878658792104,80
30,14539260755497108926,56,14800701464827014114,80
31,8350596722416157372,71,8786078878658792104,80
32,4045373545800574581,75,4097902262354169954,80
33,3026153681197583411,83,3031993678291555920,80
34,7947102397800062800,84,7284407281625048973,80
35,16695463754560540281,76,16391237287784783181,80
36,7373529898873040845,84,7284407281625048973,80
37,2468369172504800032,77,2793921785718078365,80
38,4801357123019615010,79,5747057483223713169,80
39,1631681526502240493,70,1316417828612381266,80
40,8115942708789713226,71,8786078878658792104,80
41,9177646672703073723,78,9189922198516627920,80
42,18426157202430082132,76,16391237287784783181,80
43,10257811890804693017,73,11368064512196523753,80
44,4491145942184913130,85,4540811170249295016,80
45,3470417680738240216,75,4097902262354169954,80
46,11333568785141711104,73,11368064512196523753,80
47,8503854348786148074,78,9189922198516627920,80
48,11354549528706042560,73,11368064512196523753,80
49,8524792291190751423,78,9189922198516627920,80
50,17536514944176113330,76,16391237287784783181,80
51,9330501211628173750,81,11699627036732414477,80
52,5191689038389526974,79,5747057483223713169,80
53,16620869283920674968,81,11699627036732414477,80
54,2261792169963818433,85,4540811170249295016,80
55,9047266789793261946,84,7284407281625048973,80
56,14800701464827014114,81,11699627036732414477,80
57,8991560163816395695,84,7284407281625048973,80
58,6038207137461950184,84,7284407281625048973,80
59,5704131524443077434,84,7284407281625048973,80

0,16135700024614418552,37,15814023550475400069,81
1,9012902690857522085,50,8543225339304360544,81
2,4021607746121909252,27,4421887049867593352,81
3,4959379432377152950,53,4818201000683101710,81
4,5904300771463553278,32,6038959885506496614,81
5,3599016721682341999,44,4188291645463944233,81
6,17271313857256775093,52,18395841462785448314,81
7,8505452280191638658,50,8543225339304360544,81
8,3795032689557367557,44,4188291645463944233,81
9,402335773728201607,51,987408067577761026,81
10,2493957906444322705,57,3116510807184622334,81
11,8957026420895846981,50,8543225339304360544,81
12,8464733961435181674,50,8543225339304360544,81
13,10998111207830413115,45,11511304175606548677,81
14,6926065329004636961,62,7466989385930986642,81
15,16269960956138338424,65,16349757279139427184,81
16,14500764798809860385,58,13969432437606401070,81
17,13158768610683601721,42,13154836180185871493,81
18,10666462999052218867,59,10848425396444701783,81
19,1676640038973335235,54,2171359438599097229,81
20,6706560207432948516,53,4818201000683101710,81
21,15601222335667540679,47,15719196020983225425,81
22,16124755030455210320,56,15826237901989715688,81
23,7179306055408806604,62,7466989385930986642,81
24,4880746948833518352,53,4818201000683101710,81
25,5180833208492859462,53,4818201000683101710,81
26,833556835140925187,51,987408067577761026,81
27,4421887049867593352,68,4297099961855670277,81
28,18354321822970043769,78,16790237700255703192,81
29,14854177930462328124,58,13969432437606401070,81
30,17354904359225939562,65,16349757279139427184,81
31,538909608122157038,77,1021382913594496072,81
32,6038959885506496614,71,6406813162597940008,81
33,9805919171732961268,75,10172186309789878182,81
34,7731558421789211446,81,7944710715460914395,81
35,13559942466084340018,80,13565868778499497657,81
36,17346281770605348065,65,16349757279139427184,81
37,15814023550475400069,78,16790237700255703192,81
38,13049434081932740440,82,13096068728062565185,81
39,5745596894582691042,73,5748462473690166071,81
40,14010342166560664379,65,16349757279139427184,81
41,9242858424121239144,75,10172186309789878182,81
42,13154836180185871493,82,13096068728062565185,81
43,9453704480090580398,75,10172186309789878182,81
44,4188291645463944233,84,1990957295722117146,81
45,11511304175606548677,75,10172186309789878182,81
46,8215758376830141562,74,7154744588497295290,81
47,15719196020983225425,78,16790237700255703192,81
48,13154505119725007763,82,13096068728062565185,81
49,10298620118871828862,75,10172186309789878182,81
50,8543225339304360544,81,7944710715460914395,81
51,987408067577761026,77,1021382913594496072,81
52,18395841462785448314,78,16790237700255703192,81
53,4818201000683101710,79,5637473136510212575,81
54,2171359438599097229,84,1990957295722117146,81
55,15346028548894356238,82,13096068728062565185,81
56,15826237901989715688,82,13096068728062565185,81
57,3116510807184622334,83,245354921799817591,81
58,13969432437606401070,85,11868101365520121135,81
59,10848425396444701783,85,11868101365520121135,81

0,14836343238226673401,33,13870856888936416888,82
1,1748433650010838349,42,1199689538038844388,82
2,9953054107417681384,44,10162963254475725995,82
3,12263581816500432863,40,11538018137831645570,82
4,6433647398981844683,39,5766786069017677549,82
5,18234604659094406005,48,18198707090025176811,82
6,6318711365093401593,55,6280314613183070848,82
7,11624112370068573882,40,11538018137831645570,82
8,6945883765642426164,51,8583000024105238932,82
9,18189029005437196747,48,18198707090025176811,82
10,15204203583439613162,47,15572481333474579387,82
11,5476653546525898136,61,4697750975216132700,82
12,4876066159353103930,61,4697750975216132700,82
13,3721686062412630659,50,3687035629756116970,82
14,5058382628965689299,61,4697750975216132700,82
15,14589921265062525547,47,15572481333474579387,82
16,14602853328986694401,47,15572481333474579387,82
17,7165938213048988018,59,7352944039411430656,82
18,1650300356643758982,63,1676726980559815305,82
19,9961036203067412085,56,9817450611875650518,82
20,14308879860676976255,47,15572481333474579387,82
21,10738113357882568660,65,10688176741678502960,82
22,7974982757436062312,70,7712531088317822496,82
23,13451752617345792148,69,13315778797132677024,82
24,8942283125685219384,71,8442795427489481324,82
25,16435368261585633391,72,16313676928673009806,82
26,127227144823685058,60,205164513345359910,82
27,16447326453369632240,72,16313676928673009806,82
28,676727168028503746,60,205164513345359910,82
29,2492775918694308505,54,2698562759422577965,82
30,7530566936264897029,70,7712531088317822496,82
31,12868734496729771474,69,13315778797132677024,82
32,3480049876497575710,66,3579814484017858066,82
33,13870856888936416888,77,15503284051961639659,82
34,143195336764496353,60,205164513345359910,82
35,572768122853674870,60,205164513345359910,82
36,18009688005803870481,72,16313676928673009806,82
37,16482105483796442562,72,16313676928673009806,82
38,6151809355050079736,80,6382386713055217166,82
39,5766786069017677549,80,6382386713055217166,82
40,11538018137831645570,84,12986645254562612865,82
41,17925373839309017182,72,16313676928673009806,82
42,1199689538038844388,73,1344304939383394733,82
43,16349277015417266751,72,16313676928673009806,82
44,10162963254475725995,79,9732214955403065315,82
45,17538401802058335503,72,16313676928673009806,82
46,8993855166640418978,71,8442795427489481324,82
47,15572481333474579387,77,15503284051961639659,82
48,18198707090025176811,77,15503284051961639659,82
49,13033623880657311232,84,12986645254562612865,82
50,3687035629756116970,76,3667619254678740987,82
51,8583000024105238932,80,6382386713055217166,82
52,4189584702063451146,81,2450536810422250147,82
53,1313203866472367173,81,2450536810422250147,82
54,2698562759422577965,81,2450536810422250147,82
55,6280314613183070848,80,6382386713055217166,82
56,9817450611875650518,85,9321437246296101686,82
57,3697448113880501400,84,12986645254562612865,82
58,10154178347496254816,85,9321437246296101686,82
59,7352944039411430656,84,12986645254562612865,82

0,6027051786966452271,25,5873085837592526873,83
1,15789758590444316258,32,16015824177446952211,83
2,17870994640216422992,41,16747040172072625750,83
3,15974317299712024099,32,16015824177446952211,83
4,17192463235372182819,41,16747040172072625750,83
5,8491771067096640415,53,8090880218146771925,83
6,8550204837012897734,53,8090880218146771925,83
7,18023463363953980080,41,16747040172072625750,83
8,4365388828599524157,57,4557575985260426093,83
9,17461520746353798675,59,17408073726873318700,83
10,7661750679275649172,58,8717288149585069249,83
11,6094818871827874931,39,5842740077140114729,83
12,16517949013904772656,42,16553658643426371748,83
13,4509580834897872036,57,4557575985260426093,83
14,3389636203466187930,47,2561509224325493287,83
15,15605129000991061288,46,14475428827107664039,83
16,14965108230961291433,46,14475428827107664039,83
17,10031252346604103883,45,10546705844149828454,83
18,4198760065771587629,57,4557575985260426093,83
19,12245408082504322099,68,12395287702403432654,83
20,8418290636205811282,60,8140791403447814293,83
21,3399146488317851971,47,2561509224325493287,83
22,14439556032669383156,65,14395368738431486744,83
23,3952030882769360356,56,3520030182150840683,83
24,5655098252690702869,54,5179063729145132759,83
25,5873085837592526873,61,6046122204430927420,83
26,5077569392204438117,54,5179063729145132759,83
27,4080009126138923075,57,4557575985260426093,83
28,740133436192048247,72,146145067606708319,83
29,8997884083069446037,58,8717288149585069249,83
30,4546561502951471915,57,4557575985260426093,83
31,11394447083611149408,81,11500689419484566023,83
32,16015824177446952211,65,14395368738431486744,83
33,8941511583087199103,58,8717288149585069249,83
34,3996758826684076142,76,3409324521052582435,83
35,9805695544028555062,74,9358675466725412534,83
36,11258588858265041375,81,11500689419484566023,83
37,334131521303459292,62,405798155730703989,83
38,10068741837650067225,74,9358675466725412534,83
39,5842740077140114729,71,6083298238038606302,83
40,16568785971096820155,84,17049348554053679936,83
41,16747040172072625750,84,17049348554053679936,83
42,16553658643426371748,84,17049348554053679936,83
43,724458906826394927,72,146145067606708319,83
44,14326227330739523626,84,17049348554053679936,83
45,10546705844149828454,78,11054957453178649393,83
46,14475428827107664039,84,17049348554053679936,83
47,2561509224325493287,76,3409324521052582435,83
48,6783188241025142707,82,6397258245547247993,83
